customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type
CUST01607,APP001607,2022-03-08,Personal Loan,433661,12,8.05,Business,Self-Employed,39890,689,0,0.3,Owned,35,Male,1,City_18,Declined,None
CUST01608,APP001608,2022-03-08,Business Loan,352229,120,8.84,Medical,Salaried,65644,809,2439,0.3372,Rented,21,Other,1,City_7,Approved,None
CUST01609,APP001609,2022-03-09,Home Loan,325748,180,10.93,Home Purchase,Self-Employed,27962,705,10711,0.6831,Rented,42,Other,1,City_35,Declined,None
CUST01610,APP001610,2022-03-09,Education Loan,578103,12,7.58,Debt Consolidation,Student,41279,659,7754,0.4878,Mortgaged,21,Female,2,City_35,Declined,None
CUST01611,APP001611,2022-03-09,Car Loan,71346,60,8.16,Home Purchase,Salaried,76581,656,1581,0.3206,Rented,32,Other,2,City_19,Approved,None
CUST01612,APP001612,2022-03-09,Home Loan,554341,180,8.09,Business,Self-Employed,125061,554,818,0.3065,Rented,32,Female,3,City_27,Declined,None
CUST01613,APP001613,2022-03-09,Education Loan,256526,360,8.37,Education,Unemployed,71939,750,6294,0.3875,Rented,34,Other,0,City_3,Approved,None
CUST01614,APP001614,2022-03-09,Home Loan,385633,120,7.85,Home Purchase,Unemployed,37068,673,5390,0.4454,Owned,21,Male,0,City_16,Declined,None
CUST01615,APP001615,2022-03-09,Car Loan,251151,24,11.78,Business,Unemployed,50822,665,7491,0.4474,Mortgaged,46,Male,2,City_9,Approved,None
CUST01616,APP001616,2022-03-09,Business Loan,194618,48,8.75,Business,Student,60789,900,379,0.3062,Rented,21,Female,1,City_40,Fraudulent - Undetected,None
CUST01617,APP001617,2022-03-09,Personal Loan,372686,84,13.54,Debt Consolidation,Unemployed,51264,703,4664,0.391,Mortgaged,28,Other,1,City_24,Approved,None
CUST01618,APP001618,2022-03-09,Personal Loan,456319,120,13.69,Business,Student,82576,619,8583,0.4039,Mortgaged,32,Female,4,City_47,Fraudulent - Detected,Identity Theft
CUST01619,APP001619,2022-03-09,Car Loan,370951,120,12.34,Travel,Salaried,65436,645,9514,0.4454,Mortgaged,34,Other,4,City_29,Declined,None
CUST01620,APP001620,2022-03-09,Car Loan,218682,36,7.95,Travel,Student,82696,771,44,0.3005,Owned,41,Male,4,City_15,Approved,None
CUST01621,APP001621,2022-03-09,Home Loan,841702,180,13.74,Other,Retired,52138,689,4658,0.3893,Owned,38,Male,0,City_9,Approved,None
CUST01622,APP001622,2022-03-09,Personal Loan,479786,120,10.43,Travel,Retired,93137,564,3856,0.3414,Mortgaged,57,Other,0,City_17,Declined,None
CUST01623,APP001623,2022-03-09,Personal Loan,440001,48,8.77,Travel,Salaried,55837,753,1652,0.3296,Owned,41,Male,4,City_29,Approved,None
CUST01624,APP001624,2022-03-09,Car Loan,247055,360,12.95,Other,Retired,35720,626,2058,0.3576,Mortgaged,40,Male,4,City_26,Declined,None
CUST01625,APP001625,2022-03-09,Education Loan,206225,48,9.93,Education,Self-Employed,114433,829,7268,0.3635,Rented,32,Female,4,City_38,Approved,None
CUST01626,APP001626,2022-03-09,Education Loan,258024,48,11.04,Medical,Unemployed,14375,766,1936,0.4347,Rented,41,Female,0,City_30,Declined,None
CUST01627,APP001627,2022-03-09,Business Loan,462210,60,12.7,Business,Student,41531,644,4507,0.4085,Rented,33,Other,2,City_27,Declined,None
CUST01628,APP001628,2022-03-09,Car Loan,151409,24,8.21,Other,Self-Employed,44324,782,6946,0.4567,Owned,33,Male,1,City_34,Approved,None
CUST01629,APP001629,2022-03-09,Business Loan,139769,240,8.69,Travel,Unemployed,122707,685,12009,0.3979,Mortgaged,65,Other,2,City_40,Approved,None
CUST01630,APP001630,2022-03-09,Car Loan,380932,84,14.28,Business,Retired,105171,748,6197,0.3589,Owned,53,Female,0,City_14,Approved,None
CUST01631,APP001631,2022-03-09,Car Loan,347879,180,12.49,Business,Salaried,97348,718,7883,0.381,Mortgaged,29,Male,0,City_5,Approved,None
CUST01632,APP001632,2022-03-09,Car Loan,184452,12,9.12,Home Purchase,Student,51733,612,6051,0.417,Mortgaged,44,Female,4,City_4,Declined,None
CUST01633,APP001633,2022-03-10,Personal Loan,136319,84,11.52,Home Purchase,Unemployed,120654,628,4177,0.3346,Owned,40,Other,2,City_46,Declined,None
CUST01634,APP001634,2022-03-10,Personal Loan,515684,84,8.82,Medical,Self-Employed,69208,762,4106,0.3593,Rented,31,Female,0,City_33,Approved,None
CUST01635,APP001635,2022-03-10,Business Loan,353550,180,13.56,Debt Consolidation,Retired,84431,653,4534,0.3537,Owned,58,Female,3,City_34,Approved,None
CUST01636,APP001636,2022-03-10,Home Loan,95469,12,10.64,Debt Consolidation,Unemployed,64492,647,0,0.3,Owned,35,Female,2,City_30,Declined,None
CUST01637,APP001637,2022-03-10,Home Loan,105956,60,13.15,Travel,Salaried,58763,603,3691,0.3628,Owned,51,Other,2,City_23,Declined,None
CUST01638,APP001638,2022-03-10,Home Loan,245773,36,14.3,Business,Self-Employed,53705,713,6753,0.4257,Rented,31,Female,0,City_15,Approved,None
CUST01639,APP001639,2022-03-10,Business Loan,409926,84,14.37,Business,Student,54759,845,2052,0.3375,Owned,48,Male,1,City_48,Approved,None
CUST01640,APP001640,2022-03-10,Business Loan,389251,240,8.46,Home Purchase,Salaried,75212,594,10811,0.4437,Rented,51,Other,0,City_6,Declined,None
CUST01641,APP001641,2022-03-10,Car Loan,469751,360,14.11,Medical,Salaried,69179,681,5500,0.3795,Rented,28,Male,2,City_30,Approved,None
CUST01642,APP001642,2022-03-10,Business Loan,76447,36,9.39,Other,Student,59213,792,4475,0.3756,Rented,34,Female,3,City_38,Approved,None
CUST01643,APP001643,2022-03-10,Personal Loan,333577,240,10.02,Debt Consolidation,Retired,97738,673,8343,0.3854,Rented,37,Male,2,City_13,Approved,None
CUST01644,APP001644,2022-03-10,Business Loan,513886,240,7.94,Travel,Salaried,10000,716,7256,1.0256,Rented,54,Female,0,City_36,Declined,None
CUST01645,APP001645,2022-03-10,Education Loan,499920,12,12.02,Travel,Unemployed,72747,595,9531,0.431,Rented,53,Female,4,City_48,Fraudulent - Detected,None
CUST01646,APP001646,2022-03-10,Car Loan,353836,24,12.01,Medical,Salaried,77943,714,10310,0.4323,Owned,34,Male,1,City_40,Approved,None
CUST01647,APP001647,2022-03-10,Personal Loan,652202,48,12.94,Home Purchase,Self-Employed,88674,665,10861,0.4225,Rented,34,Male,2,City_42,Approved,None
CUST01648,APP001648,2022-03-10,Home Loan,391392,120,14.12,Debt Consolidation,Retired,58378,758,6827,0.4169,Rented,40,Male,3,City_45,Fraudulent - Undetected,Identity Theft
CUST01649,APP001649,2022-03-10,Education Loan,456411,24,10.5,Business,Student,65198,774,852,0.3131,Owned,22,Male,3,City_6,Approved,None
CUST01650,APP001650,2022-03-10,Business Loan,306667,120,10.35,Other,Salaried,84648,887,4046,0.3478,Mortgaged,50,Other,3,City_18,Approved,None
CUST01651,APP001651,2022-03-10,Education Loan,182853,60,11.97,Debt Consolidation,Retired,97279,726,11555,0.4188,Rented,29,Male,1,City_36,Approved,None
CUST01652,APP001652,2022-03-10,Home Loan,168718,360,12.17,Home Purchase,Retired,52486,706,6037,0.415,Mortgaged,38,Other,2,City_25,Approved,None
CUST01653,APP001653,2022-03-10,Car Loan,327242,120,10.62,Home Purchase,Salaried,66674,695,3263,0.3489,Rented,52,Other,4,City_48,Approved,None
CUST01654,APP001654,2022-03-10,Car Loan,268274,240,13.94,Travel,Unemployed,101964,651,2820,0.3277,Owned,42,Other,0,City_4,Approved,None
CUST01655,APP001655,2022-03-10,Car Loan,50000,240,7.87,Home Purchase,Retired,10000,707,690,0.369,Owned,34,Other,2,City_24,Declined,None
CUST01656,APP001656,2022-03-10,Education Loan,146130,36,12.79,Education,Self-Employed,42749,656,8677,0.503,Mortgaged,27,Male,2,City_25,Approved,None
CUST01657,APP001657,2022-03-11,Personal Loan,252239,36,8.96,Medical,Unemployed,96645,693,3193,0.333,Rented,37,Male,4,City_22,Approved,None
CUST01658,APP001658,2022-03-11,Business Loan,409091,120,10.97,Medical,Self-Employed,87313,785,1068,0.3122,Owned,35,Female,1,City_1,Approved,None
CUST01659,APP001659,2022-03-11,Home Loan,297588,60,13.46,Other,Unemployed,73061,599,1520,0.3208,Owned,64,Male,0,City_4,Declined,None
CUST01660,APP001660,2022-03-11,Education Loan,289190,60,9.81,Home Purchase,Retired,48785,771,0,0.3,Owned,29,Male,0,City_37,Approved,None
CUST01661,APP001661,2022-03-11,Home Loan,151963,60,13.8,Medical,Retired,37954,785,7824,0.5061,Mortgaged,32,Other,0,City_27,Approved,None
CUST01662,APP001662,2022-03-11,Education Loan,303474,240,10.65,Travel,Self-Employed,45219,670,4050,0.3896,Owned,27,Female,2,City_38,Declined,None
CUST01663,APP001663,2022-03-11,Business Loan,497865,48,12.42,Debt Consolidation,Salaried,98700,510,85,0.3009,Mortgaged,35,Male,4,City_33,Declined,None
CUST01664,APP001664,2022-03-11,Education Loan,323336,84,12.56,Debt Consolidation,Unemployed,44288,631,10548,0.5382,Owned,43,Other,4,City_7,Declined,None
CUST01665,APP001665,2022-03-11,Car Loan,73902,84,9.33,Medical,Student,62535,783,5186,0.3829,Owned,28,Male,1,City_6,Approved,None
CUST01666,APP001666,2022-03-11,Education Loan,112271,120,13.8,Home Purchase,Retired,41157,678,0,0.3,Rented,41,Female,4,City_13,Approved,None
CUST01667,APP001667,2022-03-11,Education Loan,388318,24,8.37,Business,Salaried,81069,600,7887,0.3973,Owned,25,Male,4,City_30,Declined,None
CUST01668,APP001668,2022-03-11,Business Loan,266352,84,11.63,Medical,Unemployed,46531,639,956,0.3205,Owned,47,Male,0,City_14,Declined,None
CUST01669,APP001669,2022-03-11,Car Loan,288812,240,14.0,Other,Student,57560,747,7381,0.4282,Mortgaged,33,Male,1,City_20,Approved,None
CUST01670,APP001670,2022-03-11,Business Loan,208089,36,7.72,Business,Student,17915,723,7020,0.6919,Rented,34,Male,4,City_40,Declined,None
CUST01671,APP001671,2022-03-11,Home Loan,375511,24,11.22,Business,Retired,19665,660,5549,0.5822,Rented,52,Male,4,City_13,Declined,None
CUST01672,APP001672,2022-03-11,Education Loan,254862,180,9.23,Education,Unemployed,60191,650,0,0.3,Rented,33,Female,4,City_2,Approved,None
CUST01673,APP001673,2022-03-11,Business Loan,272008,12,8.85,Other,Salaried,26871,648,69,0.3026,Owned,41,Other,4,City_43,Declined,None
CUST01674,APP001674,2022-03-11,Personal Loan,172316,180,9.14,Travel,Salaried,112627,606,4804,0.3427,Rented,45,Female,0,City_30,Declined,None
CUST01675,APP001675,2022-03-11,Personal Loan,438253,60,13.82,Other,Retired,10000,809,1234,0.4234,Owned,51,Female,2,City_27,Declined,None
CUST01676,APP001676,2022-03-11,Personal Loan,266830,240,10.48,Medical,Self-Employed,39995,654,9877,0.547,Rented,41,Male,1,City_37,Declined,None
CUST01677,APP001677,2022-03-11,Business Loan,391182,240,9.15,Business,Student,60417,777,4594,0.376,Mortgaged,34,Male,2,City_7,Approved,None
CUST01678,APP001678,2022-03-11,Education Loan,120961,48,13.99,Business,Self-Employed,50871,801,980,0.3193,Owned,32,Male,0,City_22,Approved,None
CUST01679,APP001679,2022-03-11,Personal Loan,560082,12,9.75,Other,Self-Employed,32396,759,8994,0.5776,Owned,41,Male,2,City_40,Approved,None
CUST01680,APP001680,2022-03-11,Car Loan,491606,60,12.56,Travel,Self-Employed,36051,645,0,0.3,Mortgaged,30,Male,4,City_40,Declined,None
CUST01681,APP001681,2022-03-12,Personal Loan,50000,120,11.26,Business,Student,35233,712,4472,0.4269,Rented,43,Male,1,City_43,Approved,None
CUST01682,APP001682,2022-03-12,Personal Loan,179709,240,12.25,Business,Salaried,52831,678,7224,0.4367,Rented,40,Male,4,City_16,Approved,None
CUST01683,APP001683,2022-03-12,Education Loan,371645,360,8.78,Home Purchase,Unemployed,108798,607,884,0.3081,Mortgaged,26,Female,1,City_37,Fraudulent - Detected,Income Falsification
CUST01684,APP001684,2022-03-12,Personal Loan,102040,240,12.25,Home Purchase,Unemployed,61948,705,3270,0.3528,Mortgaged,25,Male,2,City_43,Approved,None
CUST01685,APP001685,2022-03-12,Personal Loan,280260,240,13.84,Travel,Salaried,89572,585,2302,0.3257,Mortgaged,38,Male,4,City_20,Declined,None
CUST01686,APP001686,2022-03-12,Education Loan,363994,84,8.21,Medical,Self-Employed,72674,775,502,0.3069,Rented,35,Female,0,City_21,Approved,None
CUST01687,APP001687,2022-03-12,Personal Loan,272291,24,9.79,Home Purchase,Self-Employed,87846,642,5305,0.3604,Rented,46,Other,4,City_13,Declined,None
CUST01688,APP001688,2022-03-12,Business Loan,380825,60,14.31,Other,Self-Employed,10000,696,8404,1.1404,Owned,28,Other,3,City_46,Declined,None
CUST01689,APP001689,2022-03-12,Car Loan,196000,36,9.08,Education,Self-Employed,52388,702,13014,0.5484,Mortgaged,45,Male,0,City_35,Approved,None
CUST01690,APP001690,2022-03-12,Business Loan,50000,84,7.92,Education,Retired,92678,659,8047,0.3868,Owned,45,Other,1,City_47,Approved,None
CUST01691,APP001691,2022-03-12,Personal Loan,447317,60,7.89,Travel,Retired,45706,726,3922,0.3858,Owned,26,Female,3,City_49,Declined,None
CUST01692,APP001692,2022-03-12,Car Loan,446372,360,9.43,Education,Unemployed,104061,642,9458,0.3909,Owned,35,Male,4,City_18,Declined,None
CUST01693,APP001693,2022-03-12,Home Loan,675545,12,10.96,Travel,Salaried,97097,749,483,0.305,Owned,51,Male,4,City_24,Approved,None
CUST01694,APP001694,2022-03-12,Car Loan,50000,360,9.38,Medical,Salaried,48271,572,2854,0.3591,Owned,42,Female,4,City_16,Declined,None
CUST01695,APP001695,2022-03-12,Education Loan,412624,360,9.47,Debt Consolidation,Retired,47420,690,8810,0.4858,Owned,37,Male,4,City_31,Declined,None
CUST01696,APP001696,2022-03-12,Car Loan,50000,24,13.32,Home Purchase,Self-Employed,34659,835,2367,0.3683,Mortgaged,46,Female,3,City_29,Approved,None
CUST01697,APP001697,2022-03-12,Business Loan,563473,60,12.87,Home Purchase,Unemployed,44260,599,5231,0.4182,Rented,33,Male,0,City_1,Declined,None
CUST01698,APP001698,2022-03-12,Education Loan,373180,84,9.68,Medical,Salaried,29185,625,2195,0.3752,Owned,34,Other,3,City_34,Declined,None
CUST01699,APP001699,2022-03-12,Business Loan,157210,12,9.91,Medical,Unemployed,70720,721,4137,0.3585,Rented,39,Other,0,City_29,Approved,None
CUST01700,APP001700,2022-03-12,Business Loan,417033,120,14.29,Other,Salaried,23598,694,4723,0.5001,Owned,52,Male,2,City_15,Declined,None
CUST01701,APP001701,2022-03-12,Home Loan,217043,36,14.15,Business,Retired,75093,708,6885,0.3917,Rented,28,Female,2,City_1,Approved,None
CUST01702,APP001702,2022-03-12,Personal Loan,345062,12,14.31,Business,Salaried,75701,719,5662,0.3748,Rented,42,Other,0,City_48,Approved,None
CUST01703,APP001703,2022-03-12,Home Loan,330894,120,14.07,Medical,Self-Employed,18469,730,7859,0.7255,Owned,34,Male,0,City_24,Fraudulent - Detected,Identity Theft
CUST01704,APP001704,2022-03-12,Personal Loan,561625,120,11.9,Other,Self-Employed,98745,768,6568,0.3665,Rented,50,Male,0,City_18,Approved,None
CUST01705,APP001705,2022-03-13,Business Loan,572238,360,9.66,Home Purchase,Self-Employed,72840,712,4200,0.3577,Mortgaged,45,Other,2,City_44,Approved,None
CUST01706,APP001706,2022-03-13,Car Loan,210410,36,14.29,Travel,Student,78742,660,2562,0.3325,Owned,37,Other,0,City_44,Approved,None
CUST01707,APP001707,2022-03-13,Personal Loan,458715,84,12.7,Education,Retired,41033,733,1341,0.3327,Owned,43,Male,0,City_33,Declined,None
CUST01708,APP001708,2022-03-13,Home Loan,353226,48,12.48,Home Purchase,Self-Employed,75559,831,0,0.3,Owned,32,Female,3,City_5,Fraudulent - Detected,Income Falsification
CUST01709,APP001709,2022-03-13,Education Loan,88097,48,13.08,Debt Consolidation,Salaried,88159,669,4539,0.3515,Rented,31,Male,1,City_31,Approved,None
CUST01710,APP001710,2022-03-13,Home Loan,195565,240,11.69,Travel,Self-Employed,57534,602,427,0.3074,Owned,63,Female,4,City_19,Declined,None
CUST01711,APP001711,2022-03-13,Business Loan,650421,120,11.58,Business,Retired,110048,768,1495,0.3136,Mortgaged,34,Other,4,City_22,Fraudulent - Detected,Income Falsification
CUST01712,APP001712,2022-03-13,Business Loan,353678,84,10.03,Medical,Salaried,61101,670,3797,0.3621,Rented,39,Other,3,City_26,Approved,None
CUST01713,APP001713,2022-03-13,Home Loan,449966,240,8.56,Debt Consolidation,Retired,88519,506,2915,0.3329,Mortgaged,34,Other,0,City_7,Declined,None
CUST01714,APP001714,2022-03-13,Home Loan,268193,36,10.57,Business,Retired,67325,747,7190,0.4068,Rented,25,Female,1,City_30,Approved,None
CUST01715,APP001715,2022-03-13,Education Loan,219008,48,11.12,Business,Student,74638,637,4333,0.3581,Rented,27,Male,3,City_40,Declined,None
CUST01716,APP001716,2022-03-13,Personal Loan,304089,240,13.64,Business,Self-Employed,18216,672,11507,0.9317,Owned,41,Other,1,City_25,Declined,None
CUST01717,APP001717,2022-03-13,Business Loan,260084,48,10.31,Education,Salaried,69276,706,13776,0.4989,Rented,23,Other,2,City_37,Approved,None
CUST01718,APP001718,2022-03-13,Personal Loan,76012,120,13.68,Education,Unemployed,41625,695,3775,0.3907,Owned,30,Female,1,City_18,Approved,None
CUST01719,APP001719,2022-03-13,Business Loan,149501,240,9.72,Home Purchase,Student,38840,736,1612,0.3415,Owned,44,Other,3,City_2,Approved,None
CUST01720,APP001720,2022-03-13,Business Loan,406182,48,14.11,Business,Self-Employed,103602,645,0,0.3,Mortgaged,40,Male,4,City_34,Declined,None
CUST01721,APP001721,2022-03-13,Home Loan,242896,240,7.77,Travel,Student,54655,721,12311,0.5252,Mortgaged,33,Other,2,City_24,Approved,None
CUST01722,APP001722,2022-03-13,Home Loan,303855,120,11.18,Debt Consolidation,Unemployed,34917,659,2104,0.3603,Rented,33,Male,1,City_47,Declined,None
CUST01723,APP001723,2022-03-13,Car Loan,335238,48,9.75,Medical,Salaried,51021,739,2838,0.3556,Mortgaged,27,Female,4,City_29,Approved,None
CUST01724,APP001724,2022-03-13,Home Loan,346957,36,9.56,Business,Student,27488,729,2201,0.3801,Owned,60,Other,1,City_44,Declined,None
CUST01725,APP001725,2022-03-13,Car Loan,471986,84,8.06,Medical,Retired,95847,605,3693,0.3385,Rented,28,Female,1,City_10,Fraudulent - Detected,Identity Theft
CUST01726,APP001726,2022-03-13,Business Loan,135195,36,12.27,Business,Self-Employed,42607,766,3092,0.3726,Owned,48,Other,0,City_31,Approved,None
CUST01727,APP001727,2022-03-13,Education Loan,385537,120,10.25,Other,Self-Employed,73232,637,8307,0.4134,Mortgaged,21,Female,4,City_46,Declined,None
CUST01728,APP001728,2022-03-13,Personal Loan,413254,12,14.14,Other,Salaried,93902,744,0,0.3,Mortgaged,46,Female,2,City_7,Approved,None
CUST01729,APP001729,2022-03-14,Personal Loan,447877,120,12.49,Debt Consolidation,Salaried,47496,709,4249,0.3895,Rented,47,Female,2,City_49,Declined,None
CUST01730,APP001730,2022-03-14,Education Loan,88062,36,10.6,Home Purchase,Self-Employed,73300,827,7871,0.4074,Owned,28,Female,2,City_34,Approved,None
CUST01731,APP001731,2022-03-14,Education Loan,338222,240,11.89,Debt Consolidation,Unemployed,34247,662,2238,0.3653,Rented,31,Other,1,City_29,Declined,None
CUST01732,APP001732,2022-03-14,Home Loan,557411,84,7.96,Travel,Student,121144,652,7353,0.3607,Owned,48,Male,4,City_38,Approved,None
CUST01733,APP001733,2022-03-14,Business Loan,285131,120,11.62,Medical,Self-Employed,83409,678,5358,0.3642,Owned,26,Other,2,City_29,Approved,None
CUST01734,APP001734,2022-03-14,Personal Loan,372524,240,12.16,Medical,Salaried,55184,655,2128,0.3386,Owned,42,Male,2,City_23,Approved,None
CUST01735,APP001735,2022-03-14,Education Loan,417059,84,8.24,Other,Self-Employed,40679,743,0,0.3,Mortgaged,31,Other,1,City_42,Declined,None
CUST01736,APP001736,2022-03-14,Business Loan,146179,360,12.28,Other,Retired,57150,550,6626,0.4159,Mortgaged,47,Male,3,City_11,Fraudulent - Undetected,Identity Theft
CUST01737,APP001737,2022-03-14,Personal Loan,575073,24,10.82,Debt Consolidation,Retired,51500,595,6273,0.4218,Owned,56,Female,2,City_44,Declined,None
CUST01738,APP001738,2022-03-14,Business Loan,374925,84,10.86,Home Purchase,Self-Employed,108823,594,2037,0.3187,Owned,27,Other,4,City_22,Declined,None
CUST01739,APP001739,2022-03-14,Car Loan,377925,84,12.57,Business,Student,29361,756,8039,0.5738,Mortgaged,43,Female,2,City_2,Fraudulent - Detected,Income Falsification
CUST01740,APP001740,2022-03-14,Personal Loan,50695,24,10.65,Home Purchase,Retired,63370,816,3059,0.3483,Mortgaged,47,Other,1,City_4,Approved,None
CUST01741,APP001741,2022-03-14,Car Loan,419181,120,9.14,Education,Unemployed,59541,671,9137,0.4535,Rented,21,Other,3,City_33,Approved,None
CUST01742,APP001742,2022-03-14,Business Loan,375961,240,9.59,Education,Unemployed,57064,666,6212,0.4089,Mortgaged,48,Male,3,City_47,Approved,None
CUST01743,APP001743,2022-03-14,Home Loan,543628,360,12.67,Debt Consolidation,Salaried,57284,685,10919,0.4906,Mortgaged,41,Female,4,City_14,Approved,None
CUST01744,APP001744,2022-03-14,Education Loan,253310,48,8.0,Debt Consolidation,Salaried,57098,772,6452,0.413,Owned,44,Other,3,City_47,Approved,None
