customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type,avg_spend,total_spend,txn_count,past_fraud_count,high_risk_flag
CUST02389,APP002389,2022-04-10,Education Loan,403165,24,9.52,Medical,Unemployed,46336,751,5692,0.4228,Mortgaged,37,Other,0,City_40,Approved,0,2907.2741666666666,34887.29,12,0,0
CUST02390,APP002390,2022-04-10,Personal Loan,211252,180,10.59,Medical,Student,57559,762,9997,0.4737,Rented,21,Other,0,City_42,Fraudulent - Undetected,Income Falsification,2654.848,53096.96,20,8,1
CUST02391,APP002391,2022-04-10,Personal Loan,250049,84,8.75,Education,Salaried,90714,532,3666,0.3404,Rented,64,Other,2,City_1,Declined,0,3770.3125,75406.25,20,0,0
CUST02392,APP002392,2022-04-10,Education Loan,50000,240,9.17,Education,Salaried,115056,605,4874,0.3424,Rented,50,Male,3,City_31,Declined,0,3680.2249999999995,95685.84999999999,26,0,0
CUST02393,APP002393,2022-04-10,Car Loan,180521,84,9.85,Medical,Salaried,93386,560,5606,0.36,Rented,27,Male,3,City_4,Declined,0,2792.5371999999998,69813.43,25,0,0
CUST02394,APP002394,2022-04-10,Business Loan,230745,36,13.81,Other,Retired,40615,627,3908,0.3962,Owned,46,Other,0,City_30,Declined,0,2786.224666666667,41793.37,15,0,0
CUST02395,APP002395,2022-04-10,Business Loan,396360,24,11.88,Medical,Retired,42604,673,1962,0.3461,Mortgaged,44,Male,1,City_12,Declined,0,3076.21,89210.09,29,0,0
CUST02396,APP002396,2022-04-10,Home Loan,50000,240,11.62,Debt Consolidation,Salaried,56016,564,13790,0.5462,Mortgaged,34,Male,4,City_11,Fraudulent - Detected,Income Falsification,3115.452,31154.52,10,5,1
CUST02397,APP002397,2022-04-10,Personal Loan,231748,36,14.13,Education,Salaried,104613,606,6419,0.3614,Mortgaged,47,Female,2,City_20,Declined,0,2502.154285714286,17515.08,7,0,0
CUST02398,APP002398,2022-04-10,Home Loan,463022,84,13.04,Other,Unemployed,55864,599,0,0.3,Owned,21,Female,4,City_39,Declined,0,2825.956111111111,50867.21,18,0,0
CUST02399,APP002399,2022-04-10,Home Loan,233237,360,7.61,Education,Student,26812,696,5406,0.5016,Rented,34,Other,4,City_45,Declined,0,2669.8364,66745.91,25,0,0
CUST02400,APP002400,2022-04-10,Home Loan,50000,24,8.37,Business,Retired,47470,685,0,0.3,Mortgaged,32,Other,4,City_49,Fraudulent - Detected,0,3134.2784615384617,40745.62,13,1,1
CUST02401,APP002401,2022-04-11,Home Loan,491876,120,9.23,Travel,Self-Employed,78926,622,1617,0.3205,Owned,55,Male,2,City_18,Declined,0,2744.2761538461536,35675.59,13,0,0
CUST02402,APP002402,2022-04-11,Education Loan,410234,12,9.63,Home Purchase,Student,77248,694,5427,0.3703,Rented,28,Other,1,City_36,Approved,0,3275.6636842105263,62237.61,19,0,0
CUST02403,APP002403,2022-04-11,Education Loan,430409,240,13.34,Travel,Salaried,54994,636,7157,0.4301,Rented,44,Female,2,City_11,Declined,0,2728.342727272727,60023.54,22,0,0
CUST02404,APP002404,2022-04-11,Education Loan,50000,12,12.89,Other,Unemployed,77085,658,0,0.3,Rented,31,Other,0,City_2,Approved,0,3501.7833333333333,42021.4,12,0,0
CUST02405,APP002405,2022-04-11,Home Loan,526868,240,8.52,Business,Self-Employed,10000,813,11863,1.4863,Mortgaged,48,Male,1,City_8,Declined,0,2865.9216666666666,34391.06,12,0,0
CUST02406,APP002406,2022-04-11,Personal Loan,184008,12,11.24,Debt Consolidation,Student,62595,787,2364,0.3378,Rented,33,Female,0,City_9,Approved,0,2598.7371428571428,36382.32,14,0,0
CUST02407,APP002407,2022-04-11,Business Loan,223584,12,8.26,Other,Self-Employed,81517,576,4101,0.3503,Mortgaged,25,Female,4,City_26,Declined,0,2609.494210526316,49580.39,19,0,0
CUST02408,APP002408,2022-04-11,Personal Loan,194583,180,8.71,Debt Consolidation,Salaried,39178,746,11134,0.5842,Rented,37,Other,1,City_33,Approved,0,3548.289230769231,92255.52,26,0,0
CUST02409,APP002409,2022-04-11,Home Loan,442040,12,9.2,Debt Consolidation,Student,39091,744,11845,0.603,Rented,46,Other,4,City_7,Declined,0,4195.96125,33567.69,8,0,0
CUST02410,APP002410,2022-04-11,Car Loan,273030,180,13.84,Travel,Retired,13338,588,2521,0.489,Mortgaged,43,Male,0,City_30,Declined,0,3129.8361538461536,40687.869999999995,13,0,0
CUST02411,APP002411,2022-04-11,Education Loan,372261,36,10.06,Other,Unemployed,99747,745,9252,0.3928,Mortgaged,23,Male,2,City_45,Approved,0,3216.6224137931035,93282.05,29,0,0
CUST02412,APP002412,2022-04-11,Personal Loan,311385,48,13.91,Other,Retired,41996,803,5634,0.4342,Rented,22,Female,1,City_41,Approved,0,2872.453,57449.06,20,0,0
CUST02413,APP002413,2022-04-11,Education Loan,285743,24,12.76,Home Purchase,Self-Employed,66026,590,15618,0.5365,Mortgaged,31,Other,4,City_10,Declined,0,2623.96625,41983.46,16,0,0
CUST02414,APP002414,2022-04-11,Personal Loan,157982,84,12.75,Home Purchase,Student,75097,606,2306,0.3307,Mortgaged,28,Other,3,City_1,Declined,0,3295.533684210526,62615.14,19,0,0
CUST02415,APP002415,2022-04-11,Car Loan,571821,120,13.12,Debt Consolidation,Student,97801,761,11598,0.4186,Mortgaged,28,Other,4,City_29,Approved,0,3288.8764285714283,92088.54,28,0,0
CUST02416,APP002416,2022-04-11,Personal Loan,80490,360,8.17,Debt Consolidation,Retired,56152,701,2659,0.3474,Owned,33,Female,0,City_43,Approved,0,2780.0641379310346,80621.86,29,0,0
CUST02417,APP002417,2022-04-11,Education Loan,361838,36,13.2,Home Purchase,Salaried,46514,724,705,0.3152,Owned,43,Male,0,City_3,Declined,0,3210.2486363636363,70625.47,22,0,0
CUST02418,APP002418,2022-04-11,Car Loan,356498,240,9.27,Home Purchase,Unemployed,64326,707,3786,0.3589,Owned,35,Female,2,City_46,Approved,0,3436.2392307692307,44671.11,13,0,0
CUST02419,APP002419,2022-04-11,Education Loan,473153,36,14.39,Education,Student,92102,711,0,0.3,Owned,26,Male,1,City_32,Approved,0,3889.565555555555,70012.18,18,0,0
CUST02420,APP002420,2022-04-11,Business Loan,508213,120,13.44,Other,Self-Employed,55745,573,1275,0.3229,Rented,28,Other,3,City_31,Declined,0,2816.4816666666666,16898.89,6,0,0
CUST02421,APP002421,2022-04-11,Home Loan,279391,48,14.48,Medical,Salaried,36128,763,3719,0.4029,Owned,42,Female,0,City_4,Approved,0,3517.8115384615385,91463.1,26,0,0
CUST02422,APP002422,2022-04-11,Business Loan,379559,60,14.06,Travel,Student,21481,773,3987,0.4856,Mortgaged,36,Other,1,City_30,Declined,0,2773.513,55470.26,20,0,0
CUST02423,APP002423,2022-04-11,Home Loan,564731,240,10.02,Travel,Unemployed,29467,661,8665,0.5941,Owned,30,Male,3,City_16,Declined,0,2731.56,49168.08,18,0,0
CUST02424,APP002424,2022-04-11,Home Loan,290223,36,14.09,Business,Student,81609,676,8287,0.4015,Owned,44,Male,2,City_42,Approved,0,3052.648,61052.96,20,0,0
CUST02425,APP002425,2022-04-12,Business Loan,140034,36,9.81,Medical,Retired,51984,557,4857,0.3934,Rented,46,Female,1,City_48,Declined,0,2963.6192592592593,80017.72,27,0,0
CUST02426,APP002426,2022-04-12,Car Loan,242329,240,12.11,Medical,Retired,44811,721,0,0.3,Mortgaged,45,Other,4,City_19,Declined,0,2888.4482608695653,66434.31,23,0,0
CUST02427,APP002427,2022-04-12,Home Loan,104303,240,13.23,Education,Self-Employed,42100,725,0,0.3,Owned,36,Other,3,City_40,Approved,0,1964.524,9822.619999999999,5,0,0
CUST02428,APP002428,2022-04-12,Personal Loan,355772,48,10.17,Home Purchase,Retired,62126,675,2880,0.3464,Mortgaged,29,Male,4,City_22,Approved,0,3529.150588235294,59995.56,17,0,0
CUST02429,APP002429,2022-04-12,Business Loan,459668,12,8.93,Home Purchase,Retired,54013,769,1657,0.3307,Rented,35,Male,4,City_31,Fraudulent - Undetected,0,2726.6376470588234,46352.84,17,8,1
CUST02430,APP002430,2022-04-12,Personal Loan,281843,12,13.76,Education,Retired,53171,653,2633,0.3495,Owned,30,Female,3,City_5,Approved,0,2510.0855555555554,67772.31,27,0,0
CUST02431,APP002431,2022-04-12,Car Loan,56855,240,8.22,Home Purchase,Self-Employed,93733,725,11488,0.4226,Mortgaged,21,Female,4,City_49,Approved,0,2658.164375,42530.63,16,0,0
CUST02432,APP002432,2022-04-12,Car Loan,453247,84,10.05,Education,Self-Employed,98450,598,2570,0.3261,Mortgaged,35,Female,3,City_43,Declined,0,3133.93125,75214.35,24,0,0
CUST02433,APP002433,2022-04-12,Business Loan,50000,60,11.28,Debt Consolidation,Salaried,19749,678,1538,0.3779,Mortgaged,21,Female,4,City_4,Declined,0,2225.935,17807.48,8,0,0
CUST02434,APP002434,2022-04-12,Personal Loan,68106,360,13.13,Education,Student,68189,666,4986,0.3731,Rented,30,Male,2,City_2,Approved,0,3344.3442105263157,63542.54,19,0,0
CUST02435,APP002435,2022-04-12,Education Loan,273249,36,13.58,Debt Consolidation,Self-Employed,40578,698,2920,0.372,Mortgaged,32,Female,2,City_20,Declined,0,2622.133529411765,44576.270000000004,17,0,0
CUST02436,APP002436,2022-04-12,Home Loan,337767,36,11.08,Debt Consolidation,Salaried,53793,650,7388,0.4373,Rented,53,Other,1,City_49,Approved,0,2790.945,44655.12,16,0,0
CUST02437,APP002437,2022-04-12,Education Loan,363337,24,11.51,Debt Consolidation,Unemployed,67731,669,5982,0.3883,Owned,26,Male,4,City_49,Approved,0,2674.894705882353,45473.21,17,0,0
CUST02438,APP002438,2022-04-12,Education Loan,290079,120,13.48,Business,Student,54682,746,12414,0.527,Mortgaged,40,Female,2,City_1,Approved,0,2778.9308333333333,33347.17,12,0,0
CUST02439,APP002439,2022-04-12,Business Loan,564006,240,10.77,Medical,Unemployed,65761,645,3832,0.3583,Rented,34,Female,2,City_18,Declined,0,3242.435,58363.83,18,0,0
CUST02440,APP002440,2022-04-12,Education Loan,309775,84,11.41,Other,Unemployed,76824,551,12723,0.4656,Owned,42,Male,2,City_36,Declined,0,2262.5385714285717,31675.54,14,0,0
CUST02441,APP002441,2022-04-12,Education Loan,455200,360,7.63,Other,Self-Employed,67364,819,7791,0.4157,Owned,31,Male,0,City_28,Approved,0,2996.9900000000002,50948.83,17,0,0
CUST02442,APP002442,2022-04-12,Home Loan,418043,12,14.16,Medical,Self-Employed,43829,790,7122,0.4625,Rented,22,Other,4,City_21,Approved,0,3278.3537499999998,52453.659999999996,16,0,0
CUST02443,APP002443,2022-04-12,Car Loan,106068,84,11.47,Business,Salaried,44270,576,0,0.3,Rented,39,Female,1,City_8,Declined,0,3153.2355172413795,91443.83,29,0,0
CUST02444,APP002444,2022-04-12,Home Loan,274540,180,12.59,Home Purchase,Self-Employed,24007,735,0,0.3,Owned,38,Male,2,City_6,Declined,0,2972.373333333333,17834.239999999998,6,0,0
CUST02445,APP002445,2022-04-12,Home Loan,618498,180,9.24,Debt Consolidation,Salaried,38651,639,0,0.3,Rented,39,Female,3,City_43,Declined,0,3512.1242857142856,98339.48,28,0,0
CUST02446,APP002446,2022-04-12,Business Loan,224347,360,12.1,Medical,Self-Employed,109051,701,5854,0.3537,Owned,35,Male,0,City_18,Approved,0,3143.2084210526314,59720.96,19,0,0
CUST02447,APP002447,2022-04-12,Car Loan,198806,36,10.72,Debt Consolidation,Unemployed,40199,703,8016,0.4994,Mortgaged,34,Female,4,City_37,Approved,0,2856.038823529412,48552.66,17,0,0
CUST02448,APP002448,2022-04-12,Personal Loan,325586,12,8.29,Business,Student,30165,661,7138,0.5366,Mortgaged,46,Male,1,City_15,Declined,0,3207.501666666667,38490.020000000004,12,0,0
CUST02449,APP002449,2022-04-13,Personal Loan,229722,60,13.31,Medical,Student,67998,617,5151,0.3758,Rented,45,Other,2,City_48,Declined,0,3652.8399999999997,40181.24,11,0,0
CUST02450,APP002450,2022-04-13,Education Loan,180944,84,13.38,Medical,Self-Employed,57240,624,8613,0.4505,Rented,29,Other,3,City_7,Declined,0,2889.0095652173914,66447.22,23,0,0
CUST02451,APP002451,2022-04-13,Business Loan,227507,360,7.95,Travel,Retired,55110,606,9777,0.4774,Rented,36,Female,0,City_40,Declined,0,2946.4035714285715,82499.3,28,0,0
CUST02452,APP002452,2022-04-13,Car Loan,514801,240,10.23,Travel,Retired,95226,613,3766,0.3395,Rented,25,Other,3,City_33,Declined,0,3173.4985714285713,22214.489999999998,7,0,0
CUST02453,APP002453,2022-04-13,Business Loan,279507,24,9.47,Debt Consolidation,Unemployed,73728,674,7232,0.3981,Mortgaged,43,Male,3,City_34,Approved,0,2513.51125,20108.09,8,0,0
CUST02454,APP002454,2022-04-13,Car Loan,100788,12,11.11,Medical,Self-Employed,46750,622,6536,0.4398,Mortgaged,42,Other,0,City_39,Declined,0,2132.79,14929.53,7,0,0
CUST02455,APP002455,2022-04-13,Car Loan,73238,120,10.92,Other,Unemployed,49388,734,8225,0.4665,Owned,52,Female,3,City_4,Approved,0,2896.785714285714,20277.5,7,0,0
CUST02456,APP002456,2022-04-13,Home Loan,631020,24,12.09,Travel,Student,47435,798,6310,0.433,Owned,45,Other,2,City_12,Approved,0,3186.15625,50978.5,16,0,0
CUST02457,APP002457,2022-04-13,Car Loan,266499,24,9.23,Home Purchase,Unemployed,81868,633,6056,0.374,Mortgaged,39,Male,0,City_19,Declined,0,3712.7569230769227,96531.68,26,0,0
CUST02458,APP002458,2022-04-13,Car Loan,365186,36,9.05,Debt Consolidation,Student,52296,699,2582,0.3494,Rented,63,Female,4,City_47,Approved,0,3504.5825,28036.66,8,0,0
CUST02459,APP002459,2022-04-13,Personal Loan,184293,48,12.56,Other,Self-Employed,15171,719,5822,0.6838,Rented,41,Female,0,City_16,Declined,0,2690.9452,67273.63,25,0,0
CUST02460,APP002460,2022-04-13,Education Loan,348147,120,14.33,Medical,Unemployed,58792,717,3641,0.3619,Mortgaged,43,Male,1,City_29,Approved,0,3904.0718181818183,42944.79,11,0,0
CUST02461,APP002461,2022-04-13,Personal Loan,518899,12,14.12,Other,Unemployed,21574,686,723,0.3335,Mortgaged,21,Female,2,City_9,Declined,0,3672.9523809523807,77132.0,21,0,0
CUST02462,APP002462,2022-04-13,Home Loan,202160,84,13.04,Medical,Retired,114605,739,6199,0.3541,Rented,46,Male,4,City_35,Approved,0,3483.1386206896555,101011.02,29,0,0
CUST02463,APP002463,2022-04-13,Home Loan,368788,120,7.97,Other,Retired,35858,718,910,0.3254,Owned,62,Female,2,City_15,Fraudulent - Detected,Income Falsification,2734.98875,21879.91,8,4,1
CUST02464,APP002464,2022-04-13,Business Loan,89138,36,9.16,Travel,Unemployed,55953,580,4827,0.3863,Owned,40,Male,2,City_7,Declined,0,3186.572142857143,44612.01,14,0,0
CUST02465,APP002465,2022-04-13,Home Loan,603429,36,12.33,Home Purchase,Unemployed,66455,749,3534,0.3532,Owned,45,Other,0,City_6,Approved,0,3977.308571428571,27841.16,7,0,0
CUST02466,APP002466,2022-04-13,Education Loan,340280,24,9.57,Debt Consolidation,Retired,52783,750,2750,0.3521,Rented,49,Other,4,City_27,Approved,0,3376.9991666666665,40523.99,12,0,0
CUST02467,APP002467,2022-04-13,Car Loan,238080,60,10.26,Debt Consolidation,Salaried,52749,618,10621,0.5013,Owned,56,Female,0,City_10,Declined,0,3060.5944444444444,82636.05,27,0,0
CUST02468,APP002468,2022-04-13,Personal Loan,255318,120,14.18,Travel,Student,70545,683,11553,0.4638,Rented,44,Male,1,City_21,Approved,0,3387.602222222222,91465.26,27,0,0
CUST02469,APP002469,2022-04-13,Business Loan,223494,36,8.1,Education,Self-Employed,98155,734,3812,0.3388,Owned,22,Female,1,City_8,Approved,0,2583.7353846153846,33588.56,13,0,0
CUST02470,APP002470,2022-04-13,Home Loan,231164,120,13.53,Other,Retired,79187,663,8989,0.4135,Mortgaged,40,Female,1,City_19,Approved,0,3745.2237499999997,89885.37,24,0,0
CUST02471,APP002471,2022-04-13,Home Loan,50000,180,7.85,Home Purchase,Self-Employed,96962,765,0,0.3,Mortgaged,45,Other,0,City_30,Approved,0,2983.656,14918.28,5,0,0
CUST02472,APP002472,2022-04-13,Education Loan,285305,36,9.87,Home Purchase,Unemployed,33834,869,273,0.3081,Owned,44,Male,0,City_32,Approved,0,3354.8558333333335,40258.270000000004,12,0,0
CUST02473,APP002473,2022-04-14,Personal Loan,279018,12,11.39,Debt Consolidation,Self-Employed,67934,617,4755,0.37,Mortgaged,36,Female,1,City_6,Declined,0,3703.232222222223,33329.090000000004,9,0,0
CUST02474,APP002474,2022-04-14,Business Loan,373299,36,9.99,Other,Unemployed,63881,569,733,0.3115,Mortgaged,34,Other,0,City_39,Declined,0,2245.734,22457.34,10,0,0
CUST02475,APP002475,2022-04-14,Personal Loan,221528,84,14.2,Education,Unemployed,68777,704,6502,0.3945,Mortgaged,34,Male,3,City_38,Approved,0,2095.29,14667.03,7,0,0
CUST02476,APP002476,2022-04-14,Personal Loan,184344,12,11.03,Medical,Unemployed,94405,737,6150,0.3651,Mortgaged,36,Female,3,City_30,Fraudulent - Detected,Identity Theft,3506.9933333333333,31562.94,9,0,0
CUST02477,APP002477,2022-04-14,Business Loan,298833,240,12.64,Medical,Salaried,54480,661,4810,0.3883,Owned,39,Female,3,City_44,Approved,0,3603.710833333333,43244.53,12,0,0
CUST02478,APP002478,2022-04-14,Home Loan,58144,36,12.41,Education,Retired,49862,796,14468,0.5902,Owned,43,Other,2,City_12,Approved,0,3033.3552631578946,57633.75,19,0,0
CUST02479,APP002479,2022-04-14,Education Loan,321513,36,13.35,Business,Student,73349,572,6472,0.3882,Owned,41,Other,4,City_3,Declined,0,2746.540769230769,35705.03,13,0,0
CUST02480,APP002480,2022-04-14,Education Loan,50000,120,13.55,Travel,Self-Employed,15544,735,7304,0.7699,Owned,33,Male,4,City_13,Declined,0,2314.747272727273,50924.44,22,0,0
CUST02481,APP002481,2022-04-14,Education Loan,468122,120,10.76,Medical,Student,54078,631,6942,0.4284,Rented,26,Male,4,City_18,Declined,0,2843.446551724138,82459.95,29,0,0
CUST02482,APP002482,2022-04-14,Business Loan,402640,84,13.54,Debt Consolidation,Retired,56645,817,1396,0.3246,Owned,41,Male,1,City_8,Approved,0,2480.8216666666667,14884.93,6,0,0
CUST02483,APP002483,2022-04-14,Personal Loan,161072,120,12.07,Travel,Retired,36991,839,12800,0.646,Rented,35,Female,3,City_32,Approved,0,2080.43,18723.87,9,0,0
CUST02484,APP002484,2022-04-14,Education Loan,399170,60,12.3,Home Purchase,Self-Employed,86426,618,0,0.3,Rented,54,Other,3,City_4,Declined,0,3848.86,92372.64,24,0,0
CUST02485,APP002485,2022-04-14,Education Loan,316727,180,8.71,Business,Salaried,33443,636,6140,0.4836,Mortgaged,47,Female,0,City_43,Fraudulent - Undetected,Income Falsification,2682.9945,53659.89,20,8,1
CUST02486,APP002486,2022-04-14,Personal Loan,148648,360,9.22,Travel,Student,56603,748,7977,0.4409,Rented,41,Female,2,City_19,Approved,0,3297.674347826087,75846.51,23,0,0
CUST02487,APP002487,2022-04-14,Home Loan,50000,24,12.31,Travel,Salaried,67328,649,8934,0.4327,Rented,30,Other,2,City_18,Declined,0,3178.774375,50860.39,16,0,0
CUST02488,APP002488,2022-04-14,Home Loan,347465,60,9.36,Debt Consolidation,Unemployed,93836,676,3755,0.34,Rented,24,Other,3,City_48,Approved,0,3364.8300000000004,16824.15,5,0,0
CUST02489,APP002489,2022-04-14,Education Loan,180857,240,10.93,Travel,Unemployed,59736,682,7973,0.4335,Rented,38,Female,0,City_38,Approved,0,3352.4268181818184,73753.39,22,0,0
CUST02490,APP002490,2022-04-14,Personal Loan,464245,48,10.93,Home Purchase,Unemployed,83403,526,806,0.3097,Owned,39,Male,3,City_12,Declined,0,3310.243043478261,76135.59,23,0,0
CUST02491,APP002491,2022-04-14,Home Loan,302105,180,9.14,Debt Consolidation,Retired,77514,678,11681,0.4507,Mortgaged,21,Female,1,City_13,Approved,0,2281.116666666667,13686.7,6,0,0
CUST02492,APP002492,2022-04-14,Car Loan,195062,36,11.47,Travel,Salaried,63086,624,4348,0.3689,Mortgaged,42,Other,1,City_37,Declined,0,3676.3135714285713,51468.39,14,0,0
CUST02493,APP002493,2022-04-14,Car Loan,569675,84,11.45,Medical,Retired,32762,640,3013,0.392,Owned,38,Female,4,City_1,Declined,0,2775.7444,69393.61,25,0,0
CUST02494,APP002494,2022-04-14,Business Loan,386466,180,8.4,Other,Salaried,24135,795,2448,0.4014,Mortgaged,21,Female,4,City_47,Declined,0,3833.7176923076922,49838.33,13,0,0
CUST02495,APP002495,2022-04-14,Business Loan,50000,240,10.17,Debt Consolidation,Self-Employed,62662,579,6189,0.3988,Mortgaged,29,Other,3,City_18,Declined,0,2011.8533333333335,36213.36,18,0,0
CUST02496,APP002496,2022-04-14,Education Loan,227041,120,10.06,Medical,Retired,46432,745,0,0.3,Mortgaged,30,Male,4,City_35,Approved,0,4102.647,41026.47,10,0,0
CUST02497,APP002497,2022-04-15,Personal Loan,92386,84,11.43,Debt Consolidation,Unemployed,82981,657,8539,0.4029,Rented,25,Male,3,City_27,Approved,0,2068.7935714285713,28963.11,14,0,0
CUST02498,APP002498,2022-04-15,Business Loan,180030,84,12.75,Business,Unemployed,78646,657,2611,0.3332,Mortgaged,41,Female,2,City_38,Approved,0,2500.822222222222,22507.399999999998,9,0,0
CUST02499,APP002499,2022-04-15,Personal Loan,278290,84,7.63,Medical,Retired,55384,743,10217,0.4845,Owned,55,Other,1,City_24,Approved,0,4198.672777777778,75576.11,18,0,0
CUST02500,APP002500,2022-04-15,Car Loan,353107,360,8.43,Business,Student,31057,707,30,0.301,Mortgaged,42,Other,0,City_18,Declined,0,3253.953636363636,71586.98,22,0,0
CUST02501,APP002501,2022-04-15,Personal Loan,339204,240,9.61,Home Purchase,Self-Employed,72768,725,5528,0.376,Mortgaged,44,Male,0,City_36,Approved,0,2458.1033333333335,58994.48,24,0,0
CUST02502,APP002502,2022-04-15,Education Loan,461680,36,13.17,Other,Unemployed,34551,757,7215,0.5088,Owned,30,Female,2,City_9,Approved,0,2701.0638461538465,35113.83,13,0,0
CUST02503,APP002503,2022-04-15,Home Loan,395489,48,10.86,Other,Self-Employed,41038,653,7648,0.4864,Mortgaged,43,Other,3,City_40,Declined,0,3139.1666666666665,56505.0,18,0,0
CUST02504,APP002504,2022-04-15,Business Loan,386212,36,11.08,Debt Consolidation,Student,35514,631,2933,0.3826,Owned,36,Other,1,City_1,Declined,0,3184.6745833333334,76432.19,24,0,0
CUST02505,APP002505,2022-04-15,Personal Loan,330223,240,10.36,Debt Consolidation,Retired,56537,593,61,0.3011,Mortgaged,38,Male,3,City_4,Declined,0,2752.63,71568.38,26,0,0
CUST02506,APP002506,2022-04-15,Education Loan,493019,60,10.41,Medical,Self-Employed,89254,613,3172,0.3355,Mortgaged,31,Other,3,City_33,Declined,0,2736.517,27365.17,10,0,0
CUST02507,APP002507,2022-04-15,Personal Loan,252558,360,14.34,Business,Salaried,59873,900,9666,0.4614,Owned,22,Female,2,City_27,Approved,0,3864.7342105263156,73429.95,19,0,0
